id,name,position,team_id,team_name,games,games_sub,games_started,mins_played,goals,own_goals,headed_goals,kicked_goals,game_winning_goals,pk_goals,assists,game_winning_assist,shots,shots_on_goal,crosses,passes,touches,interceptions,blocks,tackles,clears,goal_mouth_blocks,fouls_committed,fouls_suffered,yellow_cards,red_cards,Tm,Tm_id,uniform_name,height,weight,dob,nationality
371764,Leonardo Sigali,D,7242,Racing Club,10,1,9,815,3,0,3,0,1,0,0,0,4,4,0,348,1018,14,14,16,117,0,17,12,6,1,Racing Club,7242,30,180.0,70.0,1987-05-29,Argentina
512486,Juan Sills,D,7239,Newell's Old Boys,18,2,16,1277,0,0,0,0,0,0,0,0,7,0,1,582,1579,37,25,43,106,0,33,13,6,0,Newell's Old Boys,7239,21,180.0,76.0,1987-05-04,Argentina
605493,Alejandro Silva,M,7238,Lanus,14,1,13,1136,3,0,0,3,2,1,2,0,13,8,41,465,1502,19,14,19,35,0,15,13,3,0,Lanus,7238,10,178.0,68.0,1989-09-04,Uruguay
499223,Facundo Silva,M,7240,Colon,8,5,3,346,0,0,0,0,0,0,0,0,8,1,3,139,508,14,8,13,20,0,13,10,1,0,Colon,7240,18,174.0,73.0,1991-01-19,Argentina
649086,Gaston Silva,D,7249,Independiente,12,1,11,1015,1,0,0,1,1,0,0,0,8,3,55,502,1379,19,15,35,111,0,9,11,2,0,Independiente,7249,20,185.0,74.0,1994-03-05,Uruguay
605832,Hugo Silva,D,24786,Defensa y Justicia,5,0,5,417,0,0,0,0,0,0,0,0,0,0,3,201,629,10,9,8,37,0,4,1,3,0,Defensa y Justicia,24786,27,176.0,77.0,1992-02-04,Argentina
839878,Nicolas Silva,F,7363,Huracan,13,3,10,857,3,0,0,3,2,0,1,1,14,9,32,179,1019,9,19,11,17,0,10,16,1,0,Huracan,7363,,163.0,58.0,1990-01-24,Argentina
359312,Santiago Silva,F,26569,Talleres,13,2,11,941,4,0,1,3,0,1,1,1,20,10,4,128,638,8,7,11,23,0,16,22,2,1,Gimnasia LP,7241,9,183.0,84.0,1980-12-09,Uruguay
719799,Augusto Solari,M,7242,Racing Club,18,5,13,1096,2,0,0,2,1,0,6,4,10,3,96,372,1474,17,32,25,51,0,15,15,2,1,Racing Club,7242,18,177.0,74.0,1992-01-03,Argentina
849839,Franco Soldano,F,24114,Union Santa Fe,27,0,27,2418,11,0,4,7,6,2,2,0,67,30,19,365,1687,22,46,22,54,0,38,54,2,0,Union Santa Fe,24114,27,180.0,76.0,1994-09-14,Argentina
864773,Nazareno Solis,F,7363,Huracan,10,6,4,388,0,0,0,0,0,0,0,0,4,0,32,69,414,4,11,8,12,0,6,15,1,0,San Martin de San Juan,8210,7,170.0,70.0,1994-04-22,Argentina
953552,Alexis Sosa,D,7247,Banfield,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,9,37,0,1,1,12,0,1,0,0,0,Banfield,7247,19,177.0,76.0,1999-07-22,Argentina
976741,Diego Sosa,M,8211,Tigre,12,0,12,1056,1,0,0,1,0,0,0,0,8,4,42,410,1263,36,20,16,76,0,13,10,4,0,Tigre,8211,29,175.0,70.0,1997-07-28,Argentina
823887,Luca Sosa,D,24791,Patronato,16,1,15,1382,0,0,0,0,0,0,0,0,3,0,7,324,1250,35,36,29,179,0,20,10,7,0,Patronato,24791,15,175.0,71.0,1994-06-11,Argentina
909759,Samuel Sosa,M,26569,Talleres,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,1,0,0,0,Talleres,26569,17,175.0,67.0,1999-12-17,Venezuela
901485,Alexis Soto,D,7242,Racing Club,22,0,22,1956,0,0,0,0,0,0,0,0,12,4,103,912,2744,33,48,61,153,0,29,25,5,0,Racing Club,7242,3,172.0,69.0,1993-10-20,Argentina
398143,Mauricio Sperduti,M,7247,Banfield,24,10,14,1329,3,0,0,3,0,1,2,0,33,9,166,263,1179,12,38,35,57,0,26,18,2,0,Patronato,24791,14,180.0,73.0,1986-02-16,Argentina
725067,Renzo Spinaci,M,8211,Tigre,9,0,9,772,0,0,0,0,0,0,0,0,4,1,0,139,464,17,27,21,62,0,10,0,3,0,Tigre,8211,,179.0,73.0,1993-03-08,Argentina
976231,Claudio Spinelli,F,8210,San Martin de San Juan,13,3,10,903,7,0,1,6,0,0,1,1,29,16,11,113,652,4,6,5,16,0,25,21,1,0,San Martin de San Juan,8210,32,,,1997-01-21,Argentina
914541,Adrian Sporle,D,7247,Banfield,20,1,19,1710,0,0,0,0,0,0,0,0,5,0,68,624,2283,72,48,56,195,0,29,8,1,0,Banfield,7247,33,186.0,76.0,1995-07-13,Argentina
487424,Denis Stracqualursi,F,8211,Tigre,19,8,11,1002,0,0,0,0,0,0,0,0,25,11,1,180,668,7,12,13,25,0,16,22,3,0,Aldosivi,24783,22,195.0,89.0,1987-10-20,Argentina
823732,Lucas Suarez,D,24786,Defensa y Justicia,1,0,1,59,0,0,0,0,0,0,0,0,0,0,0,20,69,0,1,1,8,0,2,0,0,0,Defensa y Justicia,24786,3,184.0,82.0,1995-03-17,Argentina
373696,Matias Suarez,F,7255,Belgrano,24,2,22,2020,5,0,0,5,1,1,1,0,48,21,127,455,2042,8,16,18,22,0,30,52,4,0,Belgrano,7255,10,183.0,75.0,1988-05-09,Argentina
554023,Nicolas Tagliafico,D,7249,Independiente,9,1,8,761,0,0,0,0,0,0,0,0,3,1,8,327,1035,38,23,15,57,0,6,18,0,0,,7255,3,169.0,65.0,1992-08-31,Argentina
909589,Nicolas Talpone,M,7237,Estudiantes de La Plata,4,2,2,148,0,0,0,0,0,0,0,0,2,2,5,50,175,0,3,1,2,0,2,2,2,0,Estudiantes de La Plata,7237,31,165.0,63.0,1996-04-09,Argentina
1073182,Nahuel Tenaglia,D,26569,Talleres,5,1,4,388,0,0,0,0,0,0,0,0,2,0,11,134,450,13,14,9,24,0,8,9,0,0,Talleres,26569,14,182.0,71.0,1996-02-21,
346116,Carlos Tevez,F,7251,Boca Juniors,10,0,10,818,3,0,2,1,2,0,2,0,27,10,7,285,1134,6,2,12,13,0,5,21,0,0,Boca Juniors,7251,32,173.0,75.0,1984-02-05,Argentina
840156,Mauricio Tevez,F,7239,Newell's Old Boys,4,4,0,58,0,0,0,0,0,0,0,0,1,0,4,19,94,2,1,1,1,0,2,2,2,0,Defensa y Justicia,24786,32,170.0,69.0,1996-07-31,Argentina
1100151,Nicolas Thaller,D,7238,Lanus,8,3,5,547,0,0,0,0,0,0,0,0,2,2,0,236,699,2,8,3,54,0,7,0,2,0,Lanus,7238,29,185.0,86.0,1998-09-07,Argentina
793403,Thiago Rodrigues,F,7248,Arsenal,8,4,4,336,1,0,0,1,0,0,0,0,9,3,0,60,252,2,0,3,3,0,10,1,0,0,,7238,8,174.0,74.0,1996-01-06,Brazil
879500,Horacio Tijanovich,F,24786,Defensa y Justicia,15,9,6,665,0,0,0,0,0,0,2,1,19,8,26,103,902,6,4,6,28,0,7,28,0,0,Gimnasia LP,7241,,,,1996-02-28,Argentina
445589,Omar Tobio,D,7243,Rosario Central,20,2,18,1581,1,0,1,0,1,0,1,1,3,1,1,446,1531,24,32,25,251,0,21,6,4,2,Rosario Central,7243,2,186.0,83.0,1989-10-18,Argentina
973056,Gaston Togni,M,7249,Independiente,2,0,2,144,0,0,0,0,0,0,0,0,2,1,4,34,113,4,4,5,17,0,1,1,0,0,Defensa y Justicia,24786,7,180.0,76.0,1997-09-20,Argentina
544588,Gustavo Toledo,D,7240,Colon,22,0,22,1961,1,0,0,1,0,0,0,0,11,3,59,805,2398,47,55,57,182,0,22,15,1,1,Colon,7240,2,171.0,72.0,1989-09-19,Argentina
369606,Javier Toledo,F,19944,Atletico Tucuman,9,1,8,661,3,0,2,1,1,0,0,0,11,6,1,95,387,3,8,7,14,0,23,9,4,0,Atletico Tucuman,19944,12,189.0,89.0,1986-04-20,Argentina
1052654,Mauricio Toni,D,7244,Velez Sarsfield,1,1,0,81,0,0,0,0,0,0,0,0,0,0,0,38,114,7,2,3,12,0,1,0,0,0,Talleres,26569,13,,,0,Argentina
374774,Patricio Toranzo,M,7363,Huracan,17,7,10,809,0,0,0,0,0,0,0,0,10,6,36,422,1306,20,21,17,19,0,11,28,1,0,Huracan,7363,18,178.0,73.0,1982-03-19,Argentina
375369,Miguel Angel Torren,D,7236,Argentinos Jrs.,19,1,18,1586,0,0,0,0,0,0,0,0,4,0,6,698,2113,46,18,29,194,0,13,9,5,0,Argentinos Jrs.,7236,2,178.0,80.0,1988-08-12,Argentina
864884,Joaquin Torres,M,7239,Newell's Old Boys,27,8,19,1589,2,0,1,1,1,0,3,1,38,14,68,378,2240,20,31,24,35,0,9,42,2,0,Newell's Old Boys,7239,18,,,1997-01-28,Argentina
1073181,Marcelo Torres,F,26569,Talleres,13,7,6,564,3,0,0,3,0,0,2,0,13,5,1,75,329,3,1,4,9,0,8,5,0,0,Banfield,7247,11,180.0,70.0,1997-11-06,
375779,Marco Torsiglieri,D,,,6,1,5,411,0,0,0,0,0,0,0,0,0,0,0,220,661,11,9,2,50,0,12,1,3,0,Lanus,7238,18,190.0,86.0,1988-01-12,Argentina
1078039,Milton Treppo,F,7239,Newell's Old Boys,2,2,0,43,0,0,0,0,0,0,1,0,0,0,0,13,35,0,1,1,2,0,1,0,0,0,Newell's Old Boys,7239,37,,,1996-05-13,
794279,Nicolas Tripichio,D,7244,Velez Sarsfield,3,2,1,87,0,0,0,0,0,0,0,0,1,0,0,40,141,3,3,2,5,0,1,2,0,0,Defensa y Justicia,24786,19,175.0,68.0,1996-01-05,Argentina
747209,Enrique Triverio,F,7242,Racing Club,17,8,9,871,1,0,0,1,1,0,2,0,15,9,8,148,754,2,12,12,15,0,9,21,0,0,Racing Club,7242,32,182.0,78.0,1988-12-31,Argentina
909791,Franco Troyansky,F,7364,Olimpo,24,6,18,1641,4,0,0,4,1,0,1,0,35,17,37,236,1362,5,12,18,45,0,41,16,4,0,Union Santa Fe,24114,22,175.0,70.0,1997-06-03,Argentina
387649,Bruno Urribarri,D,24791,Patronato,16,2,14,1314,0,0,0,0,0,0,1,1,4,2,41,528,1562,30,30,38,124,0,20,20,6,0,Patronato,24791,23,176.0,65.0,1986-11-06,Argentina
864476,Guido Vadala,F,7251,Boca Juniors,4,2,2,179,1,0,0,1,1,0,0,0,4,1,1,25,101,1,0,2,2,0,8,1,1,0,Boca Juniors,7251,34,167.0,64.0,1997-02-08,Argentina
722218,David Valdez,M,19944,Atletico Tucuman,3,2,1,146,0,0,0,0,0,0,0,0,2,0,2,47,158,7,0,5,13,0,2,0,0,0,Atletico Tucuman,19944,25,174.0,72.0,1993-04-06,Argentina
909157,Milton Valenzuela,D,7239,Newell's Old Boys,9,2,7,664,0,0,0,0,0,0,0,0,5,0,22,297,857,15,19,20,56,0,7,6,0,0,Newell's Old Boys,7239,,168.0,66.0,1998-08-13,Argentina
1092270,Joaquin Varela,D,7239,Newell's Old Boys,10,0,10,855,2,0,0,2,1,0,0,0,7,2,0,297,938,5,12,22,137,0,12,3,3,0,Godoy Cruz,7254,2,190.0,,0,
871930,Matias Vargas,M,7244,Velez Sarsfield,25,0,25,2091,5,0,0,5,1,0,10,3,37,11,74,681,3590,30,34,32,41,0,33,40,2,0,Velez Sarsfield,7244,26,168.0,66.0,1997-05-08,Argentina
794272,Leandro Vega,D,8210,San Martin de San Juan,18,0,18,1620,0,0,0,0,0,0,1,0,5,1,4,624,1896,27,46,57,224,0,29,6,4,0,San Martin de San Juan,8210,18,179.0,77.0,1996-05-27,Argentina
387354,Diego Vera,F,7240,Colon,19,7,12,1175,3,0,0,3,1,1,4,0,27,14,18,207,832,6,10,8,22,0,23,20,0,0,Tigre,8211,19,181.0,74.0,1985-01-05,Uruguay
1073541,Lucas Vera,M,7238,Lanus,4,2,2,175,0,0,0,0,0,0,0,0,1,0,5,58,276,1,1,1,1,0,1,2,0,0,Lanus,7238,20,164.0,60.0,0,
698904,Renzo Vera,D,24791,Patronato,24,0,24,2095,0,0,0,0,0,0,2,0,9,1,9,400,1585,68,44,46,352,0,16,17,5,1,Patronato,24791,33,183.0,86.0,1983-06-01,Argentina
1078175,Santiago Vera,F,7250,River Plate,1,1,0,18,0,0,0,0,0,0,0,0,0,0,2,8,37,0,1,0,1,0,1,0,0,0,River Plate,7250,,,,1998-12-12,Argentina
1050353,Agustin Verdugo,M,7254,Godoy Cruz,7,5,2,249,1,0,0,1,1,0,1,1,7,4,5,69,259,4,4,12,16,0,6,1,1,0,Godoy Cruz,7254,26,169.0,68.0,1997-09-18,Argentina
606905,Santiago Vergini,D,7251,Boca Juniors,8,1,7,707,0,0,0,0,0,0,0,0,0,0,0,288,860,11,13,10,97,0,6,1,3,0,Boca Juniors,7251,27,191.0,83.0,1988-08-03,Argentina
1100285,Gaston Veron,F,7236,Argentinos Jrs.,2,2,0,4,0,0,0,0,0,0,0,0,1,1,0,2,13,0,0,0,1,0,0,0,0,0,Argentinos Jrs.,7236,16,,,2001-04-23,Argentina
706092,Gonzalo Veron,F,7249,Independiente,7,3,4,396,1,0,1,0,1,0,0,0,5,3,5,75,513,3,9,5,11,0,4,21,0,0,Independiente,7249,30,173.0,70.0,1989-12-24,Argentina
658064,Bruno Vides,F,7238,Lanus,15,4,11,900,2,0,0,2,1,1,1,0,14,9,6,141,545,5,10,7,8,0,10,23,2,0,Lanus,7238,32,177.0,77.0,1993-02-20,Argentina
565476,Diego Viera,D,7254,Godoy Cruz,25,0,25,2247,1,0,1,0,1,0,0,0,13,6,5,584,2205,43,41,26,325,0,11,4,6,0,Godoy Cruz,7254,5,185.0,91.0,1991-04-30,Paraguay
750562,Claudio Villagra,F,7247,Banfield,10,9,1,201,0,0,0,0,0,0,1,0,8,4,29,54,290,1,3,6,7,0,2,9,1,0,Banfield,7247,16,167.0,64.0,1996-01-02,Argentina
375351,Cristian Villagra,D,19944,Atletico Tucuman,16,2,14,1193,0,0,0,0,0,0,0,0,4,1,26,455,1305,19,19,26,104,0,12,8,1,0,Atletico Tucuman,19944,35,177.0,73.0,1985-12-27,Argentina
706447,Lucas Villalba,D,7363,Huracan,14,1,13,1182,0,0,0,0,0,0,0,0,9,2,67,432,1443,39,28,31,128,0,15,16,4,1,Aldosivi,24783,23,177.0,73.0,1994-08-19,Argentina
586779,Gustavo Villarruel,F,8210,San Martin de San Juan,6,0,6,416,0,0,0,0,0,0,0,0,10,1,25,98,472,2,11,7,10,0,4,12,1,0,San Martin de San Juan,8210,27,175.0,70.0,1992-04-02,Argentina
692760,Lucas Villarruel,M,7364,Olimpo,20,3,17,1502,0,0,0,0,0,0,0,0,5,1,30,593,2034,26,38,37,80,0,15,18,4,0,Defensa y Justicia,24786,15,173.0,74.0,1990-11-13,Argentina
529550,Valentin Viola,F,7245,San Lorenzo,1,1,0,34,0,0,0,0,0,0,0,0,0,0,2,7,39,0,0,0,0,0,0,2,0,0,San Lorenzo,7245,,182.0,76.0,1991-08-28,Argentina
870657,Julian Vitale,M,24114,Union Santa Fe,6,5,1,101,0,0,0,0,0,0,0,0,0,0,0,40,121,5,2,3,7,0,2,1,0,0,San Martin de Tucuman,9936,15,182.0,76.0,1995-07-21,Argentina
484352,Sergio Vittor,D,7242,Racing Club,7,1,6,507,1,0,0,1,0,0,0,0,14,2,6,203,758,16,10,9,55,0,6,1,1,0,Racing Club,7242,14,189.0,86.0,1989-06-09,Argentina
909227,Diego Zabala,M,24114,Union Santa Fe,25,2,23,1860,5,0,0,5,1,0,4,1,41,15,99,528,2154,32,40,27,52,0,13,8,1,0,Union Santa Fe,24114,11,172.0,64.0,1991-09-19,Uruguay
974823,Nicolas Zalazar,D,7245,San Lorenzo,2,1,1,135,0,0,0,0,0,0,0,0,1,0,0,32,105,5,2,4,18,0,1,1,0,0,San Lorenzo,7245,33,184.0,80.0,1997-01-29,Argentina
546618,Fernando Zampedri,F,7243,Rosario Central,24,0,24,2091,7,0,3,4,2,0,4,0,61,28,12,285,1457,9,7,13,42,0,65,71,9,0,Rosario Central,7243,20,185.0,83.0,1988-02-14,Argentina
952359,Matias Zaracho,M,7242,Racing Club,22,6,16,1381,1,0,0,1,0,0,2,1,33,8,37,535,1873,38,25,37,61,0,25,22,4,0,Racing Club,7242,28,172.0,64.0,1998-03-10,Argentina
439643,Mauro Zarate,F,7244,Velez Sarsfield,13,1,12,1047,8,0,1,7,1,1,1,0,56,24,49,264,1573,4,6,7,14,0,21,34,4,0,Boca Juniors,7251,19,176.0,76.0,1987-03-18,Argentina
727876,Nahuel Zarate,D,19944,Atletico Tucuman,8,0,8,664,0,0,0,0,0,0,0,0,0,0,13,208,621,22,21,25,69,0,9,5,1,1,Atletico Tucuman,19944,3,180.0,73.0,1993-01-27,Argentina
543999,Bruno Zuculini,M,7250,River Plate,8,1,7,590,0,0,0,0,0,0,0,0,3,0,2,312,756,17,12,33,81,0,14,3,3,0,River Plate,7250,5,178.0,72.0,1993-04-02,Argentina
727119,Fernando Zuqui,M,7237,Estudiantes de La Plata,25,7,18,1698,1,0,0,1,0,0,3,3,20,5,87,718,2672,40,36,35,56,0,32,40,6,0,Estudiantes de La Plata,7237,5,170.0,65.0,1991-11-25,Argentina
605715,Santiago Zurbriggen,D,,,5,1,4,388,0,0,0,0,0,0,0,0,1,0,1,256,647,8,8,5,30,0,6,4,1,0,Union Santa Fe,24114,20,177.0,72.0,1990-02-27,Argentina
